run_id,source_robot,target_robot,seed,status
ft_a1_to_minicheetah_seed05,a1,minicheetah,5,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_a1_to_minicheetah_seed05,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_a1_to_minicheetah_seed05.csv
ft_a1_to_minicheetah_seed06,a1,minicheetah,6,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_a1_to_minicheetah_seed06,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_a1_to_minicheetah_seed06.csv
ft_a1_to_minicheetah_seed07,a1,minicheetah,7,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_a1_to_minicheetah_seed07,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_a1_to_minicheetah_seed07.csv
ft_a1_to_minicheetah_seed08,a1,minicheetah,8,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_a1_to_minicheetah_seed08,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_a1_to_minicheetah_seed08.csv
ft_a1_to_minicheetah_seed09,a1,minicheetah,9,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_a1_to_minicheetah_seed09,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_a1_to_minicheetah_seed09.csv
ft_a1_to_minicheetah_seed10,a1,minicheetah,10,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_a1_to_minicheetah_seed10,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_a1_to_minicheetah_seed10.csv
ft_minicheetah_to_go1_seed01,minicheetah,go1,1,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_minicheetah_to_go1_seed01,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_minicheetah_to_go1_seed01.csv
ft_minicheetah_to_go1_seed02,minicheetah,go1,2,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_minicheetah_to_go1_seed02,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_minicheetah_to_go1_seed02.csv
ft_minicheetah_to_go1_seed03,minicheetah,go1,3,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_minicheetah_to_go1_seed03,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_minicheetah_to_go1_seed03.csv
ft_minicheetah_to_go1_seed04,minicheetah,go1,4,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_minicheetah_to_go1_seed04,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_minicheetah_to_go1_seed04.csv
